Country;Year;Series;Value
Dominican Republic;2015;Employment by industry: Industry (%) Female;10.0700
Dominican Republic;2015;Employment by industry: Services (%) Female;87.7600
Dominican Republic;2019;Employment by industry: Agriculture (%) Male and Female;11.3700
Dominican Republic;2019;Employment by industry: Industry (%) Male and Female;17.6600
Dominican Republic;2019;Employment by industry: Services (%) Male and Female;70.9700
Dominican Republic;2019;Employment by industry: Agriculture (%) Male;17.8600
Dominican Republic;2019;Employment by industry: Industry (%) Male;23.5300
Dominican Republic;2019;Employment by industry: Services (%) Male;58.6100
Dominican Republic;2019;Employment by industry: Agriculture (%) Female;1.7600
Dominican Republic;2019;Employment by industry: Industry (%) Female;8.9700
Dominican Republic;2019;Employment by industry: Services (%) Female;89.2600
Ecuador;2005;Employment by industry: Agriculture (%) Male and Female;29.1100
Ecuador;2005;Employment by industry: Industry (%) Male and Female;18.5300
Ecuador;2005;Employment by industry: Services (%) Male and Female;52.3600
Ecuador;2005;Employment by industry: Agriculture (%) Male;33.9700
Ecuador;2005;Employment by industry: Industry (%) Male;22.7000
Ecuador;2005;Employment by industry: Services (%) Male;43.3300
Ecuador;2005;Employment by industry: Agriculture (%) Female;21.4700
Ecuador;2005;Employment by industry: Industry (%) Female;11.9600
Ecuador;2005;Employment by industry: Services (%) Female;66.5700
Ecuador;2010;Employment by industry: Agriculture (%) Male and Female;27.8800
Ecuador;2010;Employment by industry: Industry (%) Male and Female;18.4900
Ecuador;2010;Employment by industry: Services (%) Male and Female;53.6300
Ecuador;2010;Employment by industry: Agriculture (%) Male;32.2100
Ecuador;2010;Employment by industry: Industry (%) Male;23.0800
Ecuador;2010;Employment by industry: Services (%) Male;44.7100
Ecuador;2010;Employment by industry: Agriculture (%) Female;20.8800
Ecuador;2010;Employment by industry: Industry (%) Female;11.0800
Ecuador;2010;Employment by industry: Services (%) Female;68.0400
Ecuador;2015;Employment by industry: Agriculture (%) Male and Female;26.1900
Ecuador;2015;Employment by industry: Industry (%) Male and Female;19.6600
Ecuador;2015;Employment by industry: Services (%) Male and Female;54.1500
Ecuador;2015;Employment by industry: Agriculture (%) Male;28.5300
Ecuador;2015;Employment by industry: Industry (%) Male;25.1300
Ecuador;2015;Employment by industry: Services (%) Male;46.3500
Ecuador;2015;Employment by industry: Agriculture (%) Female;22.5700
Ecuador;2015;Employment by industry: Industry (%) Female;11.1800
Ecuador;2015;Employment by industry: Services (%) Female;66.2500
Ecuador;2019;Employment by industry: Agriculture (%) Male and Female;26.5300
Ecuador;2019;Employment by industry: Industry (%) Male and Female;18.5800
Ecuador;2019;Employment by industry: Services (%) Male and Female;54.8900
Ecuador;2019;Employment by industry: Agriculture (%) Male;29.3600
Ecuador;2019;Employment by industry: Industry (%) Male;23.7800
Ecuador;2019;Employment by industry: Services (%) Male;46.8600
Ecuador;2019;Employment by industry: Agriculture (%) Female;22.3000
Ecuador;2019;Employment by industry: Industry (%) Female;10.8300
Ecuador;2019;Employment by industry: Services (%) Female;66.8700
Egypt;2005;Employment by industry: Agriculture (%) Male and Female;30.9400
Egypt;2005;Employment by industry: Industry (%) Male and Female;21.5100
Egypt;2005;Employment by industry: Services (%) Male and Female;47.5500
Egypt;2005;Employment by industry: Agriculture (%) Male;27.4600
Egypt;2005;Employment by industry: Industry (%) Male;25.1900
Egypt;2005;Employment by industry: Services (%) Male;47.3500
Egypt;2005;Employment by industry: Agriculture (%) Female;46.6700
Egypt;2005;Employment by industry: Industry (%) Female;4.9000
Egypt;2005;Employment by industry: Services (%) Female;48.4300
Egypt;2010;Employment by industry: Agriculture (%) Male and Female;29.0600
Egypt;2010;Employment by industry: Industry (%) Male and Female;24.0200
Egypt;2010;Employment by industry: Services (%) Male and Female;46.9200
Egypt;2010;Employment by industry: Agriculture (%) Male;25.4800
Egypt;2010;Employment by industry: Industry (%) Male;28.5600
Egypt;2010;Employment by industry: Services (%) Male;45.9600
Egypt;2010;Employment by industry: Agriculture (%) Female;43.8800
Egypt;2010;Employment by industry: Industry (%) Female;5.2100
Egypt;2010;Employment by industry: Services (%) Female;50.9100
Egypt;2015;Employment by industry: Agriculture (%) Male and Female;25.8200
Egypt;2015;Employment by industry: Industry (%) Male and Female;25.0800
Egypt;2015;Employment by industry: Services (%) Male and Female;49.1000
Egypt;2015;Employment by industry: Agriculture (%) Male;22.2900
Egypt;2015;Employment by industry: Industry (%) Male;29.8600
Egypt;2015;Employment by industry: Services (%) Male;47.8600
Egypt;2015;Employment by industry: Agriculture (%) Female;40.2300
Egypt;2015;Employment by industry: Industry (%) Female;5.5800
Egypt;2015;Employment by industry: Services (%) Female;54.1900
Egypt;2019;Employment by industry: Agriculture (%) Male and Female;23.9900
Egypt;2019;Employment by industry: Industry (%) Male and Female;25.7600
Egypt;2019;Employment by industry: Services (%) Male and Female;50.2600
Egypt;2019;Employment by industry: Agriculture (%) Male;20.8500
Egypt;2019;Employment by industry: Industry (%) Male;30.7100
Egypt;2019;Employment by industry: Services (%) Male;48.4400
Egypt;2019;Employment by industry: Agriculture (%) Female;36.5400
Egypt;2019;Employment by industry: Industry (%) Female;5.9200
Egypt;2019;Employment by industry: Services (%) Female;57.5400
El Salvador;2005;Employment by industry: Agriculture (%) Male and Female;19.9900
El Salvador;2005;Employment by industry: Industry (%) Male and Female;22.2100
El Salvador;2005;Employment by industry: Services (%) Male and Female;57.8000
El Salvador;2005;Employment by industry: Agriculture (%) Male;30.5400
El Salvador;2005;Employment by industry: Industry (%) Male;23.6900
El Salvador;2005;Employment by industry: Services (%) Male;45.7700
El Salvador;2005;Employment by industry: Agriculture (%) Female;4.7300
El Salvador;2005;Employment by industry: Industry (%) Female;20.0700
El Salvador;2005;Employment by industry: Services (%) Female;75.2000
El Salvador;2010;Employment by industry: Agriculture (%) Male and Female;20.7800
El Salvador;2010;Employment by industry: Industry (%) Male and Female;21.3500
El Salvador;2010;Employment by industry: Services (%) Male and Female;57.8700
El Salvador;2010;Employment by industry: Agriculture (%) Male;31.7500
El Salvador;2010;Employment by industry: Industry (%) Male;23.4400
El Salvador;2010;Employment by industry: Services (%) Male;44.8100
El Salvador;2010;Employment by industry: Agriculture (%) Female;5.2900
El Salvador;2010;Employment by industry: Industry (%) Female;18.4000
El Salvador;2010;Employment by industry: Services (%) Female;76.3100
El Salvador;2015;Employment by industry: Agriculture (%) Male and Female;18.1100
El Salvador;2015;Employment by industry: Industry (%) Male and Female;22.1800
El Salvador;2015;Employment by industry: Services (%) Male and Female;59.7100
El Salvador;2015;Employment by industry: Agriculture (%) Male;28.4500
El Salvador;2015;Employment by industry: Industry (%) Male;24.1200
El Salvador;2015;Employment by industry: Services (%) Male;47.4300
El Salvador;2015;Employment by industry: Agriculture (%) Female;3.8900
El Salvador;2015;Employment by industry: Industry (%) Female;19.5000
El Salvador;2015;Employment by industry: Services (%) Female;76.6100
El Salvador;2019;Employment by industry: Agriculture (%) Male and Female;18.3200
El Salvador;2019;Employment by industry: Industry (%) Male and Female;21.0700
El Salvador;2019;Employment by industry: Services (%) Male and Female;60.6200
El Salvador;2019;Employment by industry: Agriculture (%) Male;28.8400
El Salvador;2019;Employment by industry: Industry (%) Male;24.1600
El Salvador;2019;Employment by industry: Services (%) Male;47.0000
El Salvador;2019;Employment by industry: Agriculture (%) Female;3.9500
El Salvador;2019;Employment by industry: Industry (%) Female;16.8400
El Salvador;2019;Employment by industry: Services (%) Female;79.2100
Equatorial Guinea;2005;Employment by industry: Agriculture (%) Male and Female;57.1800
Equatorial Guinea;2005;Employment by industry: Industry (%) Male and Female;6.7600
Equatorial Guinea;2005;Employment by industry: Services (%) Male and Female;36.0600
Equatorial Guinea;2005;Employment by industry: Agriculture (%) Male;51.5300
Equatorial Guinea;2005;Employment by industry: Industry (%) Male;10.1100
Equatorial Guinea;2005;Employment by industry: Services (%) Male;38.3600
Equatorial Guinea;2005;Employment by industry: Agriculture (%) Female;65.0100
Equatorial Guinea;2005;Employment by industry: Industry (%) Female;2.1100
Equatorial Guinea;2005;Employment by industry: Services (%) Female;32.8800
Equatorial Guinea;2010;Employment by industry: Agriculture (%) Male and Female;54.9200
Equatorial Guinea;2010;Employment by industry: Industry (%) Male and Female;8.0300
Equatorial Guinea;2010;Employment by industry: Services (%) Male and Female;37.0600
Equatorial Guinea;2010;Employment by industry: Agriculture (%) Male;49.1900
Equatorial Guinea;2010;Employment by industry: Industry (%) Male;11.7900
Equatorial Guinea;2010;Employment by industry: Services (%) Male;39.0200
Equatorial Guinea;2010;Employment by industry: Agriculture (%) Female;63.2800
Equatorial Guinea;2010;Employment by industry: Industry (%) Female;2.5400
Equatorial Guinea;2010;Employment by industry: Services (%) Female;34.1800
Equatorial Guinea;2015;Employment by industry: Agriculture (%) Male and Female;56.9100
Equatorial Guinea;2015;Employment by industry: Industry (%) Male and Female;7.7100
Equatorial Guinea;2015;Employment by industry: Services (%) Male and Female;35.3800
Equatorial Guinea;2015;Employment by industry: Agriculture (%) Male;50.9700
Equatorial Guinea;2015;Employment by industry: Industry (%) Male;11.0300
Equatorial Guinea;2015;Employment by industry: Services (%) Male;38.0000
Equatorial Guinea;2015;Employment by industry: Agriculture (%) Female;66.0100
Equatorial Guinea;2015;Employment by industry: Industry (%) Female;2.6200
Equatorial Guinea;2015;Employment by industry: Services (%) Female;31.3700
Equatorial Guinea;2019;Employment by industry: Agriculture (%) Male and Female;60.7900
Equatorial Guinea;2019;Employment by industry: Industry (%) Male and Female;6.1800
Equatorial Guinea;2019;Employment by industry: Services (%) Male and Female;33.0300
Equatorial Guinea;2019;Employment by industry: Agriculture (%) Male;54.8200
Equatorial Guinea;2019;Employment by industry: Industry (%) Male;8.7500
Equatorial Guinea;2019;Employment by industry: Services (%) Male;36.4300
Equatorial Guinea;2019;Employment by industry: Agriculture (%) Female;70.0700
Equatorial Guinea;2019;Employment by industry: Industry (%) Female;2.1900
Equatorial Guinea;2019;Employment by industry: Services (%) Female;27.7400
Eritrea;2005;Employment by industry: Agriculture (%) Male and Female;83.7100
Eritrea;2005;Employment by industry: Industry (%) Male and Female;7.6400
Eritrea;2005;Employment by industry: Services (%) Male and Female;8.6500
Eritrea;2005;Employment by industry: Agriculture (%) Male;78.5200
Eritrea;2005;Employment by industry: Industry (%) Male;9.4000
Eritrea;2005;Employment by industry: Services (%) Male;12.0800
Eritrea;2005;Employment by industry: Agriculture (%) Female;89.6400
Eritrea;2005;Employment by industry: Industry (%) Female;5.6300
Eritrea;2005;Employment by industry: Services (%) Female;4.7400
Eritrea;2010;Employment by industry: Agriculture (%) Male and Female;84.3400
Eritrea;2010;Employment by industry: Industry (%) Male and Female;7.3100
Eritrea;2010;Employment by industry: Services (%) Male and Female;8.3500
Eritrea;2010;Employment by industry: Agriculture (%) Male;79.2600
Eritrea;2010;Employment by industry: Industry (%) Male;9.0400
Eritrea;2010;Employment by industry: Services (%) Male;11.7000
Eritrea;2010;Employment by industry: Agriculture (%) Female;90.1600
Eritrea;2010;Employment by industry: Industry (%) Female;5.3300
Eritrea;2010;Employment by industry: Services (%) Female;4.5100
Eritrea;2015;Employment by industry: Agriculture (%) Male and Female;84.0200
Eritrea;2015;Employment by industry: Industry (%) Male and Female;7.0800
Eritrea;2015;Employment by industry: Services (%) Male and Female;8.9100
Eritrea;2015;Employment by industry: Agriculture (%) Male;78.7700
Eritrea;2015;Employment by industry: Industry (%) Male;8.9200
Eritrea;2015;Employment by industry: Services (%) Male;12.3100
Eritrea;2015;Employment by industry: Agriculture (%) Female;90.0400
Eritrea;2015;Employment by industry: Industry (%) Female;4.9600
Eritrea;2015;Employment by industry: Services (%) Female;5.0000
Eritrea;2019;Employment by industry: Agriculture (%) Male and Female;83.7600
Eritrea;2019;Employment by industry: Industry (%) Male and Female;7.0200
Eritrea;2019;Employment by industry: Services (%) Male and Female;9.2200
Eritrea;2019;Employment by industry: Agriculture (%) Male;78.4000
Eritrea;2019;Employment by industry: Industry (%) Male;8.9400
Eritrea;2019;Employment by industry: Services (%) Male;12.6600
Eritrea;2019;Employment by industry: Agriculture (%) Female;89.8900
Eritrea;2019;Employment by industry: Industry (%) Female;4.8300
Eritrea;2019;Employment by industry: Services (%) Female;5.2800
Estonia;2005;Employment by industry: Agriculture (%) Male and Female;5.1900
Estonia;2005;Employment by industry: Industry (%) Male and Female;34.0700
Estonia;2005;Employment by industry: Services (%) Male and Female;60.7300
Estonia;2005;Employment by industry: Agriculture (%) Male;7.1800
Estonia;2005;Employment by industry: Industry (%) Male;44.0600
Estonia;2005;Employment by industry: Services (%) Male;48.7600
Estonia;2005;Employment by industry: Agriculture (%) Female;3.2200
Estonia;2005;Employment by industry: Industry (%) Female;24.1900
Estonia;2005;Employment by industry: Services (%) Female;72.5800
Estonia;2010;Employment by industry: Agriculture (%) Male and Female;4.2200
Estonia;2010;Employment by industry: Industry (%) Male and Female;30.3200
Estonia;2010;Employment by industry: Services (%) Male and Female;65.4700
Estonia;2010;Employment by industry: Agriculture (%) Male;5.6800
Estonia;2010;Employment by industry: Industry (%) Male;43.1400
Estonia;2010;Employment by industry: Services (%) Male;51.1800
Estonia;2010;Employment by industry: Agriculture (%) Female;2.8100
Estonia;2010;Employment by industry: Industry (%) Female;17.9600
Estonia;2010;Employment by industry: Services (%) Female;79.2300
Estonia;2015;Employment by industry: Agriculture (%) Male and Female;3.9000
Estonia;2015;Employment by industry: Industry (%) Male and Female;30.6600
Estonia;2015;Employment by industry: Services (%) Male and Female;65.4400
Estonia;2015;Employment by industry: Agriculture (%) Male;5.2300
Estonia;2015;Employment by industry: Industry (%) Male;43.2100
Estonia;2015;Employment by industry: Services (%) Male;51.5600
Estonia;2015;Employment by industry: Agriculture (%) Female;2.5100
Estonia;2015;Employment by industry: Industry (%) Female;17.4700
Estonia;2015;Employment by industry: Services (%) Female;80.0200
Estonia;2019;Employment by industry: Agriculture (%) Male and Female;3.6900
Estonia;2019;Employment by industry: Industry (%) Male and Female;29.3300
Estonia;2019;Employment by industry: Services (%) Male and Female;66.9900
Estonia;2019;Employment by industry: Agriculture (%) Male;5.4600
Estonia;2019;Employment by industry: Industry (%) Male;41.4900
Estonia;2019;Employment by industry: Services (%) Male;53.0600
Estonia;2019;Employment by industry: Agriculture (%) Female;1.8600
Estonia;2019;Employment by industry: Industry (%) Female;16.7400
Estonia;2019;Employment by industry: Services (%) Female;81.4100
Eswatini;2005;Employment by industry: Agriculture (%) Male and Female;69.1200
Eswatini;2005;Employment by industry: Industry (%) Male and Female;14.4600
Eswatini;2005;Employment by industry: Services (%) Male and Female;16.4300
Eswatini;2005;Employment by industry: Agriculture (%) Male;63.0200
Eswatini;2005;Employment by industry: Industry (%) Male;18.0200
Eswatini;2005;Employment by industry: Services (%) Male;18.9600
Eswatini;2005;Employment by industry: Agriculture (%) Female;78.7800
Eswatini;2005;Employment by industry: Industry (%) Female;8.8200
Eswatini;2005;Employment by industry: Services (%) Female;12.4000
Eswatini;2010;Employment by industry: Agriculture (%) Male and Female;68.3300
Eswatini;2010;Employment by industry: Industry (%) Male and Female;13.6800
Eswatini;2010;Employment by industry: Services (%) Male and Female;17.9800
Eswatini;2010;Employment by industry: Agriculture (%) Male;61.9100
Eswatini;2010;Employment by industry: Industry (%) Male;17.4300
Eswatini;2010;Employment by industry: Services (%) Male;20.6700
Eswatini;2010;Employment by industry: Agriculture (%) Female;78.0000
Eswatini;2010;Employment by industry: Industry (%) Female;8.0500
Eswatini;2010;Employment by industry: Services (%) Female;13.9500
Eswatini;2015;Employment by industry: Agriculture (%) Male and Female;68.0800
Eswatini;2015;Employment by industry: Industry (%) Male and Female;13.1900
Eswatini;2015;Employment by industry: Services (%) Male and Female;18.7400
Eswatini;2015;Employment by industry: Agriculture (%) Male;61.5100
Eswatini;2015;Employment by industry: Industry (%) Male;17.0700
Eswatini;2015;Employment by industry: Services (%) Male;21.4200
Eswatini;2015;Employment by industry: Agriculture (%) Female;77.5800
Eswatini;2015;Employment by industry: Industry (%) Female;7.5700
Eswatini;2015;Employment by industry: Services (%) Female;14.8500
Eswatini;2019;Employment by industry: Agriculture (%) Male and Female;69.4700
Eswatini;2019;Employment by industry: Industry (%) Male and Female;12.3100
Eswatini;2019;Employment by industry: Services (%) Male and Female;18.2300
Eswatini;2019;Employment by industry: Agriculture (%) Male;63.0300
Eswatini;2019;Employment by industry: Industry (%) Male;15.9900
Eswatini;2019;Employment by industry: Services (%) Male;20.9800
Eswatini;2019;Employment by industry: Agriculture (%) Female;78.6700
Eswatini;2019;Employment by industry: Industry (%) Female;7.0300
Eswatini;2019;Employment by industry: Services (%) Female;14.3000
Ethiopia;2005;Employment by industry: Agriculture (%) Male and Female;80.2200
Ethiopia;2005;Employment by industry: Industry (%) Male and Female;6.6500
Ethiopia;2005;Employment by industry: Services (%) Male and Female;13.1300
Ethiopia;2005;Employment by industry: Agriculture (%) Male;84.2700
Ethiopia;2005;Employment by industry: Industry (%) Male;5.1700
Ethiopia;2005;Employment by industry: Services (%) Male;10.5600
Ethiopia;2005;Employment by industry: Agriculture (%) Female;75.3700
Ethiopia;2005;Employment by industry: Industry (%) Female;8.4200
Ethiopia;2005;Employment by industry: Services (%) Female;16.2100
Ethiopia;2010;Employment by industry: Agriculture (%) Male and Female;77.1500
Ethiopia;2010;Employment by industry: Industry (%) Male and Female;6.2700
Ethiopia;2010;Employment by industry: Services (%) Male and Female;16.5800
Ethiopia;2010;Employment by industry: Agriculture (%) Male;81.9000
Ethiopia;2010;Employment by industry: Industry (%) Male;5.6100
Ethiopia;2010;Employment by industry: Services (%) Male;12.4900
Ethiopia;2010;Employment by industry: Agriculture (%) Female;71.5100
Ethiopia;2010;Employment by industry: Industry (%) Female;7.0600
Ethiopia;2010;Employment by industry: Services (%) Female;21.4400
Ethiopia;2015;Employment by industry: Agriculture (%) Male and Female;69.8900
Ethiopia;2015;Employment by industry: Industry (%) Male and Female;8.6300
Ethiopia;2015;Employment by industry: Services (%) Male and Female;21.4800
Ethiopia;2015;Employment by industry: Agriculture (%) Male;77.2600
Ethiopia;2015;Employment by industry: Industry (%) Male;8.4800
Ethiopia;2015;Employment by industry: Services (%) Male;14.2700
Ethiopia;2015;Employment by industry: Agriculture (%) Female;61.2500
Ethiopia;2015;Employment by industry: Industry (%) Female;8.8100
Ethiopia;2015;Employment by industry: Services (%) Female;29.9400
Ethiopia;2019;Employment by industry: Agriculture (%) Male and Female;66.4900
Ethiopia;2019;Employment by industry: Industry (%) Male and Female;9.8200
Ethiopia;2019;Employment by industry: Services (%) Male and Female;23.7000
Ethiopia;2019;Employment by industry: Agriculture (%) Male;74.3900
Ethiopia;2019;Employment by industry: Industry (%) Male;10.2800
Ethiopia;2019;Employment by industry: Services (%) Male;15.3300
Ethiopia;2019;Employment by industry: Agriculture (%) Female;57.2800
Ethiopia;2019;Employment by industry: Industry (%) Female;9.2800
Ethiopia;2019;Employment by industry: Services (%) Female;33.4400
Faroe Islands;2005;Employment by industry: Agriculture (%) Male and Female;11.1000
Faroe Islands;2005;Employment by industry: Industry (%) Male and Female;22.2000
Faroe Islands;2005;Employment by industry: Services (%) Male and Female;66.7000
Faroe Islands;2005;Employment by industry: Agriculture (%) Male;20.0000
Faroe Islands;2005;Employment by industry: Industry (%) Male;33.3000
Faroe Islands;2005;Employment by industry: Services (%) Male;53.3000
Faroe Islands;2005;Employment by industry: Agriculture (%) Female;8.3000
Faroe Islands;2005;Employment by industry: Industry (%) Female;8.3000
Faroe Islands;2005;Employment by industry: Services (%) Female;83.3000
Fiji;2005;Employment by industry: Agriculture (%) Male and Female;44.1800
Fiji;2005;Employment by industry: Industry (%) Male and Female;13.4400
Fiji;2005;Employment by industry: Services (%) Male and Female;42.3800
Fiji;2005;Employment by industry: Agriculture (%) Male;44.2100
Fiji;2005;Employment by industry: Industry (%) Male;15.5100
Fiji;2005;Employment by industry: Services (%) Male;40.2800
Fiji;2005;Employment by industry: Agriculture (%) Female;44.1200
Fiji;2005;Employment by industry: Industry (%) Female;9.2000
Fiji;2005;Employment by industry: Services (%) Female;46.6800
Fiji;2010;Employment by industry: Agriculture (%) Male and Female;42.8900
Fiji;2010;Employment by industry: Industry (%) Male and Female;13.7100
Fiji;2010;Employment by industry: Services (%) Male and Female;43.4000
Fiji;2010;Employment by industry: Agriculture (%) Male;43.0000
Fiji;2010;Employment by industry: Industry (%) Male;15.7900
Fiji;2010;Employment by industry: Services (%) Male;41.2100
Fiji;2010;Employment by industry: Agriculture (%) Female;42.6400
Fiji;2010;Employment by industry: Industry (%) Female;9.4100
Fiji;2010;Employment by industry: Services (%) Female;47.9500
Fiji;2015;Employment by industry: Agriculture (%) Male and Female;39.4000
Fiji;2015;Employment by industry: Industry (%) Male and Female;13.1000
Fiji;2015;Employment by industry: Services (%) Male and Female;47.5100
Fiji;2015;Employment by industry: Agriculture (%) Male;39.7400
Fiji;2015;Employment by industry: Industry (%) Male;15.5200
Fiji;2015;Employment by industry: Services (%) Male;44.7400
Fiji;2015;Employment by industry: Agriculture (%) Female;38.7100
Fiji;2015;Employment by industry: Industry (%) Female;8.3500
Fiji;2015;Employment by industry: Services (%) Female;52.9400
Fiji;2019;Employment by industry: Agriculture (%) Male and Female;37.7500
Fiji;2019;Employment by industry: Industry (%) Male and Female;13.2800
Fiji;2019;Employment by industry: Services (%) Male and Female;48.9800
Fiji;2019;Employment by industry: Agriculture (%) Male;38.2000
Fiji;2019;Employment by industry: Industry (%) Male;15.8000
Fiji;2019;Employment by industry: Services (%) Male;46.0000
Fiji;2019;Employment by industry: Agriculture (%) Female;36.8600
Fiji;2019;Employment by industry: Industry (%) Female;8.3600
Fiji;2019;Employment by industry: Services (%) Female;54.7800
Finland;2005;Employment by industry: Agriculture (%) Male and Female;4.8300
Finland;2005;Employment by industry: Industry (%) Male and Female;25.8100
Finland;2005;Employment by industry: Services (%) Male and Female;69.3700
Finland;2005;Employment by industry: Agriculture (%) Male;6.5900
Finland;2005;Employment by industry: Industry (%) Male;38.3000
Finland;2005;Employment by industry: Services (%) Male;55.1200
Finland;2005;Employment by industry: Agriculture (%) Female;2.9200
Finland;2005;Employment by industry: Industry (%) Female;12.2900
Finland;2005;Employment by industry: Services (%) Female;84.8000
Finland;2010;Employment by industry: Agriculture (%) Male and Female;4.4400
Finland;2010;Employment by industry: Industry (%) Male and Female;23.3000
Finland;2010;Employment by industry: Services (%) Male and Female;72.2600
Finland;2010;Employment by industry: Agriculture (%) Male;6.0100
Finland;2010;Employment by industry: Industry (%) Male;35.9000
Finland;2010;Employment by industry: Services (%) Male;58.1000
Finland;2010;Employment by industry: Agriculture (%) Female;2.7700
Finland;2010;Employment by industry: Industry (%) Female;9.9000
Finland;2010;Employment by industry: Services (%) Female;87.3200
Finland;2015;Employment by industry: Agriculture (%) Male and Female;4.2200
Finland;2015;Employment by industry: Industry (%) Male and Female;21.7000
Finland;2015;Employment by industry: Services (%) Male and Female;74.0700
Finland;2015;Employment by industry: Agriculture (%) Male;6.1400
Finland;2015;Employment by industry: Industry (%) Male;33.9600
Finland;2015;Employment by industry: Services (%) Male;59.9000
Finland;2015;Employment by industry: Agriculture (%) Female;2.2000
Finland;2015;Employment by industry: Industry (%) Female;8.7400
Finland;2015;Employment by industry: Services (%) Female;89.0600
Finland;2019;Employment by industry: Agriculture (%) Male and Female;3.7400
Finland;2019;Employment by industry: Industry (%) Male and Female;21.8100
Finland;2019;Employment by industry: Services (%) Male and Female;74.4500
Finland;2019;Employment by industry: Agriculture (%) Male;5.3900
Finland;2019;Employment by industry: Industry (%) Male;34.1400
Finland;2019;Employment by industry: Services (%) Male;60.4700
Finland;2019;Employment by industry: Agriculture (%) Female;1.9700
Finland;2019;Employment by industry: Industry (%) Female;8.5500
Finland;2019;Employment by industry: Services (%) Female;89.4800
France;2005;Employment by industry: Agriculture (%) Male and Female;3.6400
France;2005;Employment by industry: Industry (%) Male and Female;23.7800
France;2005;Employment by industry: Services (%) Male and Female;72.5900
France;2005;Employment by industry: Agriculture (%) Male;4.7700
France;2005;Employment by industry: Industry (%) Male;33.6500
France;2005;Employment by industry: Services (%) Male;61.5800
France;2005;Employment by industry: Agriculture (%) Female;2.2800
France;2005;Employment by industry: Industry (%) Female;11.9700
France;2005;Employment by industry: Services (%) Female;85.7500
France;2010;Employment by industry: Agriculture (%) Male and Female;2.9100
France;2010;Employment by industry: Industry (%) Male and Female;22.2500
France;2010;Employment by industry: Services (%) Male and Female;74.8400
France;2010;Employment by industry: Agriculture (%) Male;3.9000
France;2010;Employment by industry: Industry (%) Male;32.8400
France;2010;Employment by industry: Services (%) Male;63.2700
France;2010;Employment by industry: Agriculture (%) Female;1.7600
France;2010;Employment by industry: Industry (%) Female;10.0600
France;2010;Employment by industry: Services (%) Female;88.1800
France;2015;Employment by industry: Agriculture (%) Male and Female;2.7500
France;2015;Employment by industry: Industry (%) Male and Female;20.3800
France;2015;Employment by industry: Services (%) Male and Female;76.8800
France;2015;Employment by industry: Agriculture (%) Male;3.7400
France;2015;Employment by industry: Industry (%) Male;30.2600
France;2015;Employment by industry: Services (%) Male;66.0000
France;2015;Employment by industry: Agriculture (%) Female;1.6400
France;2015;Employment by industry: Industry (%) Female;9.3000
France;2015;Employment by industry: Services (%) Female;89.0700
France;2019;Employment by industry: Agriculture (%) Male and Female;2.7700
France;2019;Employment by industry: Industry (%) Male and Female;20.1700
France;2019;Employment by industry: Services (%) Male and Female;77.0700
France;2019;Employment by industry: Agriculture (%) Male;3.8700
France;2019;Employment by industry: Industry (%) Male;30.0600
France;2019;Employment by industry: Services (%) Male;66.0700
France;2019;Employment by industry: Agriculture (%) Female;1.5300
France;2019;Employment by industry: Industry (%) Female;9.1100
France;2019;Employment by industry: Services (%) Female;89.3600
French Guiana;2010;Employment by industry: Industry (%) Male and Female;14.1000
French Guiana;2010;Employment by industry: Services (%) Male and Female;51.5000
French Guiana;2012;Employment by industry: Industry (%) Male and Female;14.9000
French Guiana;2012;Employment by industry: Services (%) Male and Female;58.3000
French Polynesia;2005;Employment by industry: Agriculture (%) Male and Female;9.2000
French Polynesia;2005;Employment by industry: Industry (%) Male and Female;17.4800
French Polynesia;2005;Employment by industry: Services (%) Male and Female;73.3200
French Polynesia;2005;Employment by industry: Agriculture (%) Male;11.7000
French Polynesia;2005;Employment by industry: Industry (%) Male;24.3200
French Polynesia;2005;Employment by industry: Services (%) Male;63.9800
French Polynesia;2005;Employment by industry: Agriculture (%) Female;5.4400
French Polynesia;2005;Employment by industry: Industry (%) Female;7.2200
French Polynesia;2005;Employment by industry: Services (%) Female;87.3400
French Polynesia;2010;Employment by industry: Agriculture (%) Male and Female;9.1900
French Polynesia;2010;Employment by industry: Industry (%) Male and Female;18.2000
French Polynesia;2010;Employment by industry: Services (%) Male and Female;72.6100
French Polynesia;2010;Employment by industry: Agriculture (%) Male;11.5800
French Polynesia;2010;Employment by industry: Industry (%) Male;25.8700
French Polynesia;2010;Employment by industry: Services (%) Male;62.5500
French Polynesia;2010;Employment by industry: Agriculture (%) Female;5.8000
French Polynesia;2010;Employment by industry: Industry (%) Female;7.3500
French Polynesia;2010;Employment by industry: Services (%) Female;86.8500
French Polynesia;2015;Employment by industry: Agriculture (%) Male and Female;8.6500
French Polynesia;2015;Employment by industry: Industry (%) Male and Female;17.2400
French Polynesia;2015;Employment by industry: Services (%) Male and Female;74.1000
French Polynesia;2015;Employment by industry: Agriculture (%) Male;11.0500
French Polynesia;2015;Employment by industry: Industry (%) Male;25.1200
French Polynesia;2015;Employment by industry: Services (%) Male;63.8300
French Polynesia;2015;Employment by industry: Agriculture (%) Female;5.3700
French Polynesia;2015;Employment by industry: Industry (%) Female;6.4800
French Polynesia;2015;Employment by industry: Services (%) Female;88.1400
French Polynesia;2019;Employment by industry: Agriculture (%) Male and Female;8.4400
